"","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
"304",207323327,"not-logged-in-2b60ab175e63bf52cda6",NA,"2b60ab175e63bf52cda6",12161,"Workflow 1.1",6.5,"2020-03-06 03:21:54 UTC",NA,NA,"{""source"":""api"",""session"":""b025755f5ceba006c1c29efe6a63de106a09b2edfc46958bcdca07c411b2bce2"",""viewport"":{""width"":375,""height"":628},""started_at"":""2020-03-06T03:20:55.711Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1"",""utc_offset"":""18000"",""finished_at"":""2020-03-06T03:21:54.253Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":302,""clientHeight"":170,""naturalWidth"":2000,""naturalHeight"":1125},{""clientWidth"":302,""clientHeight"":170,""naturalWidth"":2000,""naturalHeight"":1125},{""clientWidth"":302,""clientHeight"":170,""naturalWidth"":2000,""naturalHeight"":1125}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-06T03:15:46.823Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""OTHERSMALLMAMMAL"",""answers"":{""HOWMANY"":""1"",""YOUNGPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""],""ESTIMATEOFSNOWDEPTHSEETUTORIAL"":""NOSNOWBAREGROUND"",""ISITACTIVELYRAININGORSNOWINGINTHEPICTURE"":""NO""},""filters"":{}}]}]","{""39639205"":{""retired"":{""id"":55895205,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2020-01-22T17:55:23.538Z"",""updated_at"":""2020-03-14T21:02:02.762Z"",""retired_at"":""2020-03-14T21:02:02.746Z"",""subject_id"":39639205,""retirement_reason"":""classification_count""},"""":""614"",""Num"":""614"",""Image1"":""39_16-2_LAMP_0070.JPG"",""Image2"":""39_16-2_LAMP_0071.JPG"",""Image3"":""39_16-2_LAMP_0072.JPG""}}",39639205
"305",208027719,"barthelmess",1173819,"19fa1a543afe7fcf12d9",12161,"Workflow 1.1",6.5,"2020-03-09 18:52:43 UTC",NA,NA,"{""source"":""api"",""session"":""ff222da9cc6d9ad699ef878422bcd74befafc97d83ab686389f0bfb6d0000b68"",""viewport"":{""width"":2149,""height"":1149},""started_at"":""2020-03-09T18:52:33.588Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2020-03-09T18:52:43.212Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1548,""clientHeight"":860,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":1548,""clientHeight"":860,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":1548,""clientHeight"":860,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-09T18:51:09.749Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37820798"":{""retired"":{""id"":52410161,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T15:33:19.653Z"",""updated_at"":""2020-03-09T20:04:23.199Z"",""retired_at"":""2020-03-09T20:04:23.189Z"",""subject_id"":37820798,""retirement_reason"":""classification_count""},"""":""1763"",""Num"":""1763"",""Image1"":""28_08_DEG_0571.JPG"",""Image2"":""28_08_DEG_0572.JPG"",""Image3"":""28_08_DEG_0573.JPG""}}",37820798
"306",298701084,"UnbiasedBrigade",1825710,"325d126d05f9e748085f",16695,"Species identification",11.8,"2021-01-02 17:38:31 UTC",NA,NA,"{""source"":""api"",""session"":""8a581013116a9899bae4ca6aa07c28dcf3379fef3e35b7bcbfc741156cb1deef"",""viewport"":{""width"":1024,""height"":729},""started_at"":""2021-01-02T17:37:48.022Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 12_1_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"",""utc_offset"":""18000"",""finished_at"":""2021-01-02T17:38:31.568Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":494,""clientHeight"":278,""naturalWidth"":2000,""naturalHeight"":1125},{""clientWidth"":494,""clientHeight"":278,""naturalWidth"":2000,""naturalHeight"":1125},{""clientWidth"":494,""clientHeight"":278,""naturalWidth"":2000,""naturalHeight"":1125}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-01-02T17:33:55.155Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""38554""}","[{""task"":""T0"",""value"":[{""choice"":""OTHERBIRD"",""answers"":{},""filters"":{}},{""choice"":""BLUEJAY"",""answers"":{},""filters"":{""TYPE"":""BIRD""}}]}]","{""53235759"":{""retired"":{""id"":74564942,""workflow_id"":16695,""classifications_count"":5,""created_at"":""2020-12-16T15:37:16.764Z"",""updated_at"":""2021-01-14T19:55:09.092Z"",""retired_at"":""2021-01-14T19:55:09.077Z"",""subject_id"":53235759,""retirement_reason"":""classification_count""},""#round"":""R2"",""image1"":""C36_SD2_R2_0061.JPG"",""image2"":""C36_SD2_R2_0062.JPG"",""image3"":""C36_SD2_R2_0063.JPG"",""#cam_num"":""36"",""#sd_card"":""2"",""event_num"":""352""}}",53235759
"307",295195944,"JoeLeahy",1661474,"9f532e4b8141493ab901",16675,"Is there an animal?",15.24,"2020-12-16 15:37:41 UTC",NA,NA,"{""source"":""api"",""session"":""db780d4aab262ce9e1b45a2a636d34c05e8eef1a6979c222165b78037b37e721"",""viewport"":{""width"":1320,""height"":694},""started_at"":""2020-12-16T15:37:24.732Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:83.0) Gecko/20100101 Firefox/83.0"",""utc_offset"":""25200"",""finished_at"":""2020-12-16T15:37:40.981Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":774,""clientHeight"":436,""naturalWidth"":2000,""naturalHeight"":1125},{""clientWidth"":774,""clientHeight"":436,""naturalWidth"":2000,""naturalHeight"":1125},null],""subject_selection_state"":{""retired"":true,""selected_at"":""2020-12-16T15:34:58.738Z"",""already_seen"":false,""selection_state"":""failover_fallback"",""finished_workflow"":true,""user_has_finished_workflow"":true},""workflow_translation_id"":""38505""}","[{""task"":""T1"",""task_label"":""Is there a human or other animal in any of the series of three pictures?"",""value"":""Yes""}]","{""53236233"":{""retired"":{""id"":73829197,""workflow_id"":16675,""classifications_count"":17,""created_at"":""2020-12-09T20:05:00.086Z"",""updated_at"":""2020-12-15T17:56:32.911Z"",""retired_at"":""2020-12-15T17:56:32.901Z"",""subject_id"":53236233,""retirement_reason"":""consensus""},""#round"":""R2"",""image1"":""C52_SD57_R2_0217.JPG"",""image2"":""C52_SD57_R2_0218.JPG"",""image3"":""C52_SD57_R2_0219.JPG"",""#cam_num"":""52"",""#sd_card"":""57"",""event_num"":""826""}}",53236233
"308",156720798,"seauch15",1885461,"c9339ece847922e913ea",9599,"Workflow 1",123.17,"2019-03-31 05:05:08 UTC",NA,NA,"{""source"":""api"",""session"":""d420ac26ba45eda8fe0b728c5216fc0e545a573558a47b8d2e2c71920db20587"",""viewport"":{""width"":1219,""height"":650},""started_at"":""2019-03-31T05:05:18.278Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:65.0) Gecko/20100101 Firefox/65.0"",""utc_offset"":""14400"",""finished_at"":""2019-03-31T05:05:41.579Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":695,""clientHeight"":386,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":695,""clientHeight"":386,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":695,""clientHeight"":386,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11466""}","[{""task"":""T0"",""value"":[{""choice"":""DEERWHITETAILED"",""answers"":{""HOWMANY"":""2"",""SNOWDEPTH"":""1020CM"",""YOUNGPRESENT"":""NO"",""ANTLERSPRESENT"":""NO"",""PRECIPITATIONRAINSNOW"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""]},""filters"":{}}]}]","{""31428763"":{""retired"":null,""ID"":""588"",""!Batch"":""1"",""!Round"":""1"",""Image1"":""22_18_WF_0187.JPG"",""Image2"":""22_18_WF_0188.JPG"",""Image3"":""22_18_WF_0189.JPG"",""CamModel"":"""",""#CamNumber"":""22"",""#SDCardNum"":""18"",""!ForestType"":""Pine "",""#ForestName"":""WF""}}",31428763
"309",209396617,"not-logged-in-ac500a12c652b381ab99",NA,"ac500a12c652b381ab99",12161,"Workflow 1.1",6.5,"2020-03-16 15:19:02 UTC",NA,NA,"{""source"":""api"",""session"":""9c39cf8d5ed610b6308d1bebf1d1800b4feb372b3034d93e0651b2ffc9d44b57"",""viewport"":{""width"":1557,""height"":1177},""started_at"":""2020-03-16T15:18:56.338Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2020-03-16T15:19:02.525Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1015,""clientHeight"":564,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":1015,""clientHeight"":564,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":996,""clientHeight"":554,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-16T15:18:51.319Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""41008398"":{""retired"":{""id"":57552851,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2020-03-10T15:53:59.635Z"",""updated_at"":""2020-03-16T15:19:02.711Z"",""retired_at"":""2020-03-16T15:19:02.697Z"",""subject_id"":41008398,""retirement_reason"":""classification_count""},"""":""1"",""Num"":""1"",""Image1"":""27_35_DEG_0001.JPG"",""Image2"":""27_35_DEG_0002.JPG"",""Image3"":""27_35_DEG_0003.JPG""}}",41008398
"310",156588038,"LJKinsey",1884143,"e65d261dbab3a86ce13d",9599,"Workflow 1",123.17,"2019-03-30 12:45:25 UTC",NA,NA,"{""source"":""api"",""session"":""9f8c7829f6fa575f8b8c8a9241e0babbe362bbcbe27253f840e3cff1f304e46c"",""viewport"":{""width"":1280,""height"":626},""started_at"":""2019-03-30T12:45:07.581Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134"",""utc_offset"":""14400"",""finished_at"":""2019-03-30T12:45:32.729Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":742,""clientHeight"":412,""naturalWidth"":2000,""naturalHeight"":1111},null,null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11466""}","[{""task"":""T0"",""value"":[{""choice"":""DEERWHITETAILED"",""answers"":{""HOWMANY"":""1"",""SNOWDEPTH"":""2030CM"",""YOUNGPRESENT"":""NO"",""ANTLERSPRESENT"":""NO"",""PRECIPITATIONRAINSNOW"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""]},""filters"":{}}]}]","{""31428818"":{""retired"":null,""ID"":""774"",""!Batch"":""1"",""!Round"":""1"",""Image1"":""22_18_WF_0355.JPG"",""Image2"":""22_18_WF_0356.JPG"",""Image3"":""22_18_WF_0357.JPG"",""CamModel"":"""",""#CamNumber"":""22"",""#SDCardNum"":""18"",""!ForestType"":""Pine "",""#ForestName"":""WF""}}",31428818
"311",188997129,"Rodne5262",1942046,"0b53967c83431317f12f",12161,"Workflow 1.1",6.5,"2019-10-31 23:44:34 UTC",NA,NA,"{""source"":""api"",""session"":""d6e9fcd4750b798b3c09eb6ff7b6c4aa1c64190d962d50ad1ca34d1e599d015d"",""viewport"":{""width"":1280,""height"":609},""started_at"":""2019-10-31T23:44:13.338Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-10-31T23:44:33.628Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-10-31T23:40:17.960Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37161837"":{""retired"":{""id"":51245965,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T18:31:48.217Z"",""updated_at"":""2020-03-04T17:36:20.800Z"",""retired_at"":""2020-03-04T17:36:20.788Z"",""subject_id"":37161837,""retirement_reason"":""classification_count""},""Num"":""5246"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""11_21_BC_002830.JPG"",""Image2"":""11_21_BC_002831.JPG"",""Image3"":""NA"",""CamModel"":""Bushnell HD"",""#CamNumber"":""11"",""#SDCardNum"":""21"",""!ForestType"":""Deciduous"",""#ForestName"":""BC""}}",37161837
"312",296311018,"Dynamoj",2146363,"70485a30f4f1f9cfa859",16695,"Species identification",11.8,"2020-12-20 20:45:56 UTC",NA,NA,"{""source"":""api"",""session"":""154fc5dec0ab0ec4536821c4a8d5ea5781df1c3e2f1378ad2eeb4725a06e4bb7"",""viewport"":{""width"":1280,""height"":881},""started_at"":""2020-12-20T20:45:27.558Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2020-12-20T20:45:55.332Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":740,""clientHeight"":411,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":740,""clientHeight"":411,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":740,""clientHeight"":411,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-12-20T20:44:13.714Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""38554""}","[{""task"":""T0"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{""HOWMANY"":""1"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""],""ESTIMATEOFSNOWDEPTHSEETUTORIALORFIELDGUIDE"":""NOSNOWBAREGROUND""},""filters"":{}}]}]","{""52256838"":{""retired"":{""id"":72546138,""workflow_id"":16695,""classifications_count"":5,""created_at"":""2020-11-20T23:13:12.794Z"",""updated_at"":""2020-12-26T21:23:34.680Z"",""retired_at"":""2020-12-26T21:23:33.368Z"",""subject_id"":52256838,""retirement_reason"":""classification_count""},""#round"":""R1"",""image1"":""C28_SD18_R1_0562.JPG"",""image2"":""C28_SD18_R1_0563.JPG"",""image3"":""C28_SD18_R1_0564.JPG"",""#cam_num"":""28"",""#sd_card"":""18"",""event_num"":""320""}}",52256838
"313",190707232,"Rodne5262",1942046,"0b53967c83431317f12f",12161,"Workflow 1.1",6.5,"2019-11-12 01:44:51 UTC",NA,NA,"{""source"":""api"",""session"":""6e3f420edd01b2b5a94636d3d33320fa8bbad3a72afc2834995e652e18541a89"",""viewport"":{""width"":1280,""height"":609},""started_at"":""2019-11-12T01:41:56.941Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-12T01:44:50.677Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":731,""clientHeight"":548,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-12T01:41:34.889Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37821643"":{""retired"":{""id"":52411673,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T16:06:58.576Z"",""updated_at"":""2020-02-18T17:26:12.449Z"",""retired_at"":""2020-02-18T17:26:12.415Z"",""subject_id"":37821643,""retirement_reason"":""classification_count""},"""":""2425"",""Num"":""2425"",""Image1"":""10_01_SH_000491.JPG"",""Image2"":""10_01_SH_000492.JPG"",""Image3"":""10_01_SH_000493.JPG""}}",37821643
"314",207318608,"barthelmess",1173819,"19fa1a543afe7fcf12d9",12161,"Workflow 1.1",6.5,"2020-03-06 02:57:14 UTC",NA,NA,"{""source"":""api"",""session"":""a6e2c611ad334f155e106f2af3440a68b175b4d42e8ee78a0631f63869ee52d6"",""viewport"":{""width"":1112,""height"":794},""started_at"":""2020-03-06T02:57:07.284Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 13_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1"",""utc_offset"":""18000"",""finished_at"":""2020-03-06T02:57:13.783Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":432,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":576,""clientHeight"":432,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-06T02:54:23.065Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37161548"":{""retired"":{""id"":51240600,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T16:11:16.200Z"",""updated_at"":""2020-03-06T02:57:14.207Z"",""retired_at"":""2020-03-06T02:57:14.194Z"",""subject_id"":37161548,""retirement_reason"":""classification_count""},""Num"":""4630"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""11_21_BC_001798.JPG"",""Image2"":""11_21_BC_001799.JPG"",""Image3"":""NA"",""CamModel"":""Bushnell HD"",""#CamNumber"":""11"",""#SDCardNum"":""21"",""!ForestType"":""Deciduous"",""#ForestName"":""BC""}}",37161548
"315",190666952,"janeek",1942096,"3f3d1be0482e0a13db72",12161,"Workflow 1.1",6.5,"2019-11-11 21:10:39 UTC",NA,NA,"{""source"":""api"",""session"":""9ecf52ee63b9e24e3f883c78e311725418565ab8456be5e5801022ba3cfdc154"",""viewport"":{""width"":1920,""height"":953},""started_at"":""2019-11-11T21:10:32.610Z"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 12239.92.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.136 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-11T21:10:40.321Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1144,""clientHeight"":858,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1144,""clientHeight"":858,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1144,""clientHeight"":858,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-11T21:10:18.625Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37821272"":{""retired"":{""id"":52413980,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T17:20:52.768Z"",""updated_at"":""2020-02-10T01:20:08.247Z"",""retired_at"":""2020-02-10T01:20:08.231Z"",""subject_id"":37821272,""retirement_reason"":""classification_count""},"""":""2135"",""Num"":""2135"",""Image1"":""14_17_WF_000439.JPG"",""Image2"":""14_17_WF_000440.JPG"",""Image3"":""14_17_WF_000441.JPG""}}",37821272
"316",190467447,"ashtoncoleman",1944669,"4ebdb5e04522d6209db2",12161,"Workflow 1.1",6.5,"2019-11-10 18:43:19 UTC",NA,NA,"{""source"":""api"",""session"":""ade7276a2331b7444aadd0c8cd3e8a668ba5347410cd4533a66a26f90967a1f9"",""viewport"":{""width"":1186,""height"":785},""started_at"":""2019-11-10T18:43:01.415Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Safari/605.1.15"",""utc_offset"":""18000"",""finished_at"":""2019-11-10T18:43:19.742Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":664,""clientHeight"":498,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":664,""clientHeight"":498,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":664,""clientHeight"":498,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-10T18:37:30.441Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""HUMAN"",""answers"":{""HOWMANY"":""1"",""CHILDRENPRESENT"":""NO""},""filters"":{}}]}]","{""31428305"":{""retired"":{""id"":50807275,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-09-26T20:33:29.905Z"",""updated_at"":""2019-11-18T03:04:40.585Z"",""retired_at"":""2019-11-18T03:04:40.577Z"",""subject_id"":31428305,""retirement_reason"":""classification_count""},""ID"":""499"",""!Batch"":""1"",""!Round"":""1"",""Image1"":""04_26_WF_000043.JPG"",""Image2"":""04_26_WF_000044.JPG"",""Image3"":""04_26_WF_000045.JPG"",""CamModel"":"""",""#CamNumber"":""4"",""#SDCardNum"":""26"",""!ForestType"":""Pine "",""#ForestName"":""WF""}}",31428305
"317",205138089,"Livetogrow",1976734,"daf7bf78607c8bb07c1d",12161,"Workflow 1.1",6.5,"2020-02-22 01:28:27 UTC",NA,NA,"{""source"":""api"",""session"":""a04d871754001974886d58803417883dc259119ec45d05782e596811dfeed283"",""viewport"":{""width"":1024,""height"":682},""started_at"":""2020-02-22T01:28:10.428Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad6,3;FBMD/iPad;FBSN/iOS;FBSV/13.3.1;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5;FBCR/]"",""utc_offset"":""18000"",""finished_at"":""2020-02-22T01:28:27.854Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":494,""clientHeight"":370,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":494,""clientHeight"":370,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":494,""clientHeight"":370,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-02-22T01:21:18.341Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37158447"":{""retired"":{""id"":51245815,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T18:26:51.065Z"",""updated_at"":""2020-03-12T02:23:37.080Z"",""retired_at"":""2020-03-12T02:23:37.054Z"",""subject_id"":37158447,""retirement_reason"":""classification_count""},""Num"":""1771"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_004758.JPG"",""Image2"":""06_09_DON_004759.JPG"",""Image3"":""06_09_DON_004760.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37158447
